Protein ID	Gene ID	Gene Name	Description	Coverage	Proteins in group	Amount Proteins	set1_Amount PSMs	set2_Amount PSMs	set1_Amount Peptides	set2_Amount Peptides	set1_Amount Unique peptides	set2_Amount Unique peptides	set1_q-value	set2_q-value	set1_MS1 precursor area	set2_MS1 precursor area	1_set1_tmt16plex_126	2_set1_tmt16plex_127N	3_set1_tmt16plex_127C	4_set1_tmt16plex_128N	5_set1_tmt16plex_128C	6_set1_tmt16plex_129N	IS_set1_tmt16plex_129C	HC2_set1_tmt16plex_130N	HC3_set1_tmt16plex_130C	HC4_set1_tmt16plex_131N	IS_set1_tmt16plex_131C	17_set1_tmt16plex_132N	18_set1_tmt16plex_132C	19_set1_tmt16plex_133N	20_set1_tmt16plex_133C	IS_set1_tmt16plex_134N	IS_set2_tmt16plex_126	7_set2_tmt16plex_127N	8_set2_tmt16plex_127C	9_set2_tmt16plex_128N	10_set2_tmt16plex_128C	11_set2_tmt16plex_129N	12_set2_tmt16plex_129C	13_set2_tmt16plex_130N	14_set2_tmt16plex_130C	15_set2_tmt16plex_131N	16_set2_tmt16plex_131C	IS_set2_tmt16plex_132N	HC5_set2_tmt16plex_132C	HC6_set2_tmt16plex_133N	HC7_set2_tmt16plex_133C	HC9_set2_tmt16plex_134N	set1_Amount fully quanted PSMs	set1_tmt16plex_126 - Amount quanted PSMs	set1_tmt16plex_127N - Amount quanted PSMs	set1_tmt16plex_127C - Amount quanted PSMs	set1_tmt16plex_128N - Amount quanted PSMs	set1_tmt16plex_128C - Amount quanted PSMs	set1_tmt16plex_129N - Amount quanted PSMs	set1_tmt16plex_129C - Amount quanted PSMs	set1_tmt16plex_130N - Amount quanted PSMs	set1_tmt16plex_130C - Amount quanted PSMs	set1_tmt16plex_131N - Amount quanted PSMs	set1_tmt16plex_131C - Amount quanted PSMs	set1_tmt16plex_132N - Amount quanted PSMs	set1_tmt16plex_132C - Amount quanted PSMs	set1_tmt16plex_133N - Amount quanted PSMs	set1_tmt16plex_133C - Amount quanted PSMs	set1_tmt16plex_134N - Amount quanted PSMs	set2_Amount fully quanted PSMs	set2_tmt16plex_126 - Amount quanted PSMs	set2_tmt16plex_127N - Amount quanted PSMs	set2_tmt16plex_127C - Amount quanted PSMs	set2_tmt16plex_128N - Amount quanted PSMs	set2_tmt16plex_128C - Amount quanted PSMs	set2_tmt16plex_129N - Amount quanted PSMs	set2_tmt16plex_129C - Amount quanted PSMs	set2_tmt16plex_130N - Amount quanted PSMs	set2_tmt16plex_130C - Amount quanted PSMs	set2_tmt16plex_131N - Amount quanted PSMs	set2_tmt16plex_131C - Amount quanted PSMs	set2_tmt16plex_132N - Amount quanted PSMs	set2_tmt16plex_132C - Amount quanted PSMs	set2_tmt16plex_133N - Amount quanted PSMs	set2_tmt16plex_133C - Amount quanted PSMs	set2_tmt16plex_134N - Amount quanted PSMs
ENSP00000354458.3	ENSG00000157131.11	C8A	complement C8 alpha chain [Source:HGNC Symbol;Acc:HGNC:1352]	0.7243150684931506	ENSP00000354458.3	1	366	426	43	49	43	49	0.0	0.0	171255561618.37906	472288677163.6646	0.117107110031135	0.176105586084118	0.126928283007588	0.187272386221496	0.251205627743911	-0.0043082538265562	0.00294300415502757	0.230439875877718	-0.140180637080414	-0.205924344660749	-0.0131346353349677	0.187623198984026	0.200593512008753	0.219214667929437	0.153406801363932	0.00732596289245535	-0.00684374376476882	0.0804087465733136	-0.0541784070169973	0.0938230553260091	0.0699381000153778	-0.013182943479543	0.0741392114334198	0.143156764092822	0.202155913147825	0.196994583158382	-0.151724668461005	0.00684374376476704	-0.19064607081427	0.238899964580796	0.0704317381923385	-0.0799365640068181	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	365	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422
ENSP00000416330.2	ENSG00000120708.17	TGFBI	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	0.5636896046852123	ENSP00000416330.2,ENSP00000474155.1,ENSP00000421440.1,ENSP00000423871.1,ENSP00000426589.1,ENSP00000423935.1,ENSP00000427137.1,ENSP00000421540.1	8	89	83	30	28	30	28	0.0	0.0	25735727210.820843	28607166002.06783	0.0523323766766985	0.21093842700113	0.0697427417705381	-0.190661945792826	0.0706760076308974	0.0959972332675196	0.00198757891528434	0.673905216503069	0.0980287229410646	-0.12471833242941	-0.00929629021745626	0.133612654586225	0.238937782171391	0.395370658223513	0.154725332062533	-0.0094209180737046	-0.00028489192740011	0.0700882816595545	-0.370791724379023	-0.0970343063426213	-0.0278222807910602	0.0561492070898089	0.381690680868171	0.0221521103149733	-0.129223866077798	0.0309614550179358	-0.0244448321697028	0.000284891927396558	-0.0225635601065601	0.158348888981209	0.228050321390899	-0.199234107262752	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83
ENSP00000316029.9	ENSG00000137076.21	TLN1	talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]	0.43841007477371113	ENSP00000316029.9,ENSP00000453730.1	2	101	113	72	77	65	71	0.0	0.0	4737272609.375977	11564267886.889608	0.221543729883145	-0.358868941307195	-0.188539477356718	0.633058160693441	0.0394918530189265	0.0209266402643813	-0.00775732626984382	-0.371732852461314	0.0367853284663386	-0.0328132689770246	0.0109474190387751	0.139656028537621	0.216130119228913	-0.215052639015726	-0.282487305407713	0.00149833402650401	-0.000384532944320171	-0.0954100262689597	0.179925175137134	0.0442527590419424	-0.184156480565573	0.342249768155226	0.0744320899764146	-0.284417314308463	-0.0145744193499091	-0.0641988205396071	-0.455464458680559	0.000384532944316618	0.045421650745304	0.472366157081467	0.267876968846803	-0.188598934889479	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105
ENSP00000373477.4	ENSG00000211445.13	GPX3	glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]	0.5088495575221239	ENSP00000373477.4,ENSP00000429314.1,ENSP00000427873.1,ENSP00000430743.1,ENSP00000354581.1	5	195	158	15	14	14	14	0.0	0.0	61096084150.71	71507436722.61653	-0.0256315887425504	0.0919753425675314	0.0107234339264828	0.204434344322785	0.255760997417953	0.136341201027889	0.0134536733177493	0.541940644625804	0.0319224022508617	-0.0966576970506523	0.00291471832317747	0.140721088635324	0.180628383648047	0.408097058401681	-0.0989943928888408	-0.0125723380519034	-0.0192669624633073	-0.00362415416027595	0.0151505268405749	0.0203010303417308	0.223709458664087	0.252373110374985	0.249750349944088	0.155087005417227	0.124011322253666	0.265708039709536	0.0632994282576202	0.0192669624633082	-0.130804937338233	0.119587431647943	-0.13444835161158	0.11142404558549	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158
ENSP00000296694.4	ENSG00000164265.9	SCGB3A2	secretoglobin family 3A member 2 [Source:HGNC Symbol;Acc:HGNC:18391]	0.1827956989247312	ENSP00000296694.4	1	1	1	1	1	1	1	0.0	0.0	10831767.25	68368864.05175781	0.923722246424644	0.323819268539335	0.228373569533167	-0.0263046031751948	-0.250938847449504	0.438493891552618	0.0948135668102141	0.203166403928664	1.23389427582399	-0.0114683399942646	-0.00526485027321044	0.335729434422145	0.564622050349222	-0.514823176202837	-0.231685736826444	-0.0915127609059798	0.0731138425981719	-0.107270993349958	-0.0649453492688608	-0.484213429934044	1.14699369590986	-0.153927109272726	-0.0234471592973238	0.849273390445394	-0.160785828669253	-0.0719073548714455	0.0785213430638922	-0.0731138425981737	0.0998644580612886	0.024654332371874	0.430161957556724	-0.464544080281044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000278742.5	ENSG00000149418.11	ST14	ST14 transmembrane serine protease matriptase [Source:HGNC Symbol;Acc:HGNC:11344]	0.056140350877192984	ENSP00000278742.5	1	2	3	2	3	2	3	0.0	0.0	98159667.85058594	189434578.01367188	-0.20308824111384	0.0473610605808696	0.310162945400987	0.0364007440635401	0.380208869932154	0.388438268046775	0.0228003781042965	-0.34155437621769	0.410613171651407	-0.28772970080375	0.0471535809732897	0.48224668004385	0.354768752111998	0.529673978664411	0.463276731140279	-0.0719180034465667	-0.0877168762648104	-0.105320040335172	-0.0814274420168282	0.215915271399879	0.626958509060486	0.137863323784518	0.381031275713378	0.226235191731099	0.469197802836145	-0.062277254208249	0.302061298254751	0.0877168762648104	0.0847259357154062	-0.0618952489970219	0.0119595142735029	0.0663510703977543	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000356037.3	ENSG00000123838.11	C4BPA	complement component 4 binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1325]	0.7303182579564489	ENSP00000356037.3,ENSP00000403386.1,ENSP00000395968.1	3	387	642	46	46	46	46	0.0	0.0	401797629695.8454	675011468294.4233	-0.122548096075486	0.0317456801825422	0.320639430372054	0.0990210681652703	-0.110826567704059	0.0476292441901958	0.00996985750034263	-0.178042873658509	-0.272859007298118	-0.20538471735676	-0.0102590691777316	0.0527735715473385	-0.00806170853864696	0.329542651392122	0.0744946379387468	-0.00475314827270878	0.000150546092864801	0.0627228470270378	0.106335180102043	0.0425351802298231	0.0179600929198287	-0.0547895774583909	0.196256365245797	0.145516282099528	0.378658209042332	0.327409011725512	0.0583582349032206	-0.000150546092861248	-0.00340394719592219	0.00080240172366608	-0.149622574944209	-0.210203358408187	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	637	637	637	637	637	637	637	637	637	637	637	637	637	637	637	637	637
ENSP00000261336.2	ENSG00000126838.10	PZP	PZP alpha-2-macroglobulin like [Source:HGNC Symbol;Acc:HGNC:9750]	0.6369770580296896	ENSP00000261336.2,ENSP00000440811.1	2	277	378	78	88	63	74	0.0	0.0	31500376227.909424	241153218644.3683	0.294393479799407	1.55543488962736	-1.29093797371097	0.197652762527717	1.29129469246688	-0.794855508726519	0.00219836464155154	-0.35094421256364	-0.743017867945991	-0.646566339746386	-0.000689299908602337	-0.241420482360946	-1.10937509094373	0.109287643145086	-0.88307330644871	0.00623259238183138	0.00267945552696958	-0.559272441461008	-0.275241940705703	-0.792073237650757	0.790894958942474	-0.0536380388001172	-1.04407072608809	0.898472617699666	0.5475728866823	1.22845461922136	-0.490301066513484	-0.0026794555269678	-0.59975236752075	-0.902561886413902	-0.94375379861299	0.399743372584542	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	199	276	276	276	276	276	276	276	276	276	276	276	276	276	276	276	276	276
ENSP00000222381.3	ENSG00000005421.9	PON1	paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]	0.7380281690140845	ENSP00000222381.3,ENSP00000407359.1	2	197	268	22	20	22	20	0.0	0.0	276713966119.89484	421924956549.763	-0.178469607474469	0.340775501982971	0.250641604453018	-0.39072436423281	-0.0193752272821843	-0.15155809595815	0.0193890283299529	0.591460874694191	0.17951131027209	0.0710920730682991	-0.0322564256783107	-0.0768264625455846	0.223718074020585	0.0667613838561909	-0.0657366915969124	0.00988606727153574	-0.0131018331850221	-0.012372292513616	-0.280411927308416	0.196061546846192	-0.0916368164428647	-0.184025011194124	0.222786545889181	0.0869946496886946	-0.13985688986828	0.0564420201558491	-0.332507962173242	0.0131018331850186	0.416449661353635	0.515205284775201	0.413912010126456	0.180173026239098	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	267	267	267	267	267	267	267	267	267	267	267	267	267	267	267	267	267
ENSP00000255040.2	ENSG00000132703.4	APCS	amyloid P component, serum [Source:HGNC Symbol;Acc:HGNC:584]	0.49327354260089684	ENSP00000255040.2	1	148	168	18	17	18	17	0.0	0.0	517193548917.134	515103427614.92706	-0.0462685707391266	0.482025078289048	-0.134988715672428	-0.167762971537725	0.0180923797029795	-0.117035723711046	0.00163599258559	-0.365998721235924	-0.379235182278855	-0.183960583789971	-0.0138128313748647	-0.137350801910333	0.207598874704445	0.604303478682434	0.0272076131382555	0.00825445019454207	0.0231463687146753	0.142617719090882	0.0435152991087486	-0.0483300981756614	0.14711530343996	0.0389189392798821	0.0302194339891466	0.191272352669857	0.0279626614764039	0.517748826126358	-0.0124297936650635	-0.0231463687146771	-0.0277522239789363	0.112895641737511	-0.198267429741906	-0.519945880108336	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168
ENSP00000263100.2	ENSG00000121410.12	A1BG	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]	0.6484848484848484	ENSP00000263100.2	1	665	666	29	28	14	12	0.0	0.0	644436750620.5974	1303096194840.9087	0.0497071027744731	0.177274044480466	0.0605107590847176	-0.0762270302043397	0.0779421335639974	0.0518214960592154	0.0150826793507486	0.360564885501399	0.0224212053617663	0.149564198395382	0.00238677635371332	0.0856818613467336	0.115136239310335	0.225260834676549	0.178622852503159	-0.0233632973036855	-0.00158307511942191	-0.0118226279312506	0.119501169735031	0.169907418578186	0.128879933127361	-0.053670590730813	0.0160696001402201	0.0896138921259375	0.112462865460178	0.228287278456767	0.159164690920891	0.00158307511942191	0.110642286617559	0.24941419871555	0.0833335089370069	0.242877881832041	353	353	353	353	353	353	353	353	353	353	353	353	353	353	353	353	353	302	302	302	302	302	302	302	302	302	302	302	302	302	302	302	302	302
ENSP00000259253.6	ENSG00000136731.13	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663]	0.08938906752411575	ENSP00000259253.6	1	3	11	3	9	3	9	0.0	0.0	171314394.39648438	927712613.7744141	-0.14191129630003	-0.0719266028146794	-0.0865562572392804	0.0026479366702219	0.0856420093384713	-0.114908717583692	-0.0433186982841329	-0.300514816823856	-0.138609907673287	-0.254452869217609	0.0211901417160512	0.00277639281368458	0.145247999824564	0.221099879576675	0.21168123383859	-0.00776424358665118	0.00316306670451283	0.041778234028131	-0.0448824114970634	-0.0141777076853984	0.040049637977674	0.00441411425662519	0.139330152639338	0.348024613534776	0.246465806462403	0.064496283901855	0.250954480748767	-0.00316306670451283	-0.12021931162734	-0.0990861098739853	-0.213701892586386	-0.114746586251313	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
ENSP00000216962.3	ENSG00000100994.12	PYGB	glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]	0.14116251482799524	ENSP00000216962.3,ENSP00000395451.1	2	12	8	8	6	5	2	0.0	0.0	133947220.43570964	237504612.9071045	-0.139651764234561	-0.170888235174994	0.163697332703508	0.239974958398783	-0.143502305796272	0.241388896695222	-0.0731769680716239	0.00619301371701653	-0.132792438161134	0.689727406055113	0.0842044066586922	-0.0202724928621851	0.0857138649983593	0.0890647308443615	-0.0558638402764799	-0.0112986635437302	0.0642802051957245	-0.0822829726137053	0.460537905207191	-0.0170699639995586	-0.141331700252806	0.248469857999546	-0.0191613374609192	-0.185270458466292	-0.156116389151624	-0.300908862075385	0.592262125044005	-0.0642802051957236	-0.262973223882377	-0.157799527183196	-0.361121285462464	0.0828165685246045	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000273283.2	ENSG00000055957.11	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:6166]	0.7102085620197585	ENSP00000273283.2,ENSP00000417340.1,ENSP00000443847.1,ENSP00000395836.1,ENSP00000419957.2,ENSP00000384589.3	6	1360	1522	81	79	81	79	0.0	0.0	1123778953640.7302	1271711295301.9746	0.0960733888220791	0.29695982519396	0.355942311163153	0.0872013018851643	0.22315263987211	-0.116961540314988	0.00651684089052385	0.609764164841899	0.226757537980407	-0.0953875779089532	-0.00746531848031395	0.232251873666519	0.228685612563336	0.303858348656257	0.181540739598034	9.89421331887286e-05	-0.00271628640757271	0.0114671966784687	-0.163257125151331	-0.0798424650510512	0.00684172825593166	0.0706369679341909	-0.137392842022641	-0.135906270665938	-0.151872541185586	-0.075294514904888	-0.295145090941562	0.00271628640757626	0.250336714101456	0.60972616582117	0.323198911695556	0.245760340999611	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1348	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511
ENSP00000253496.3	ENSG00000131187.10	F12	coagulation factor XII [Source:HGNC Symbol;Acc:HGNC:3530]	0.5235772357723577	ENSP00000253496.3	1	80	81	22	21	22	21	0.0	0.0	29777527968.282795	44895497303.07816	0.23098338509363	-0.158544641095951	0.207748779334256	-0.574697899448347	-0.230166760468689	-0.756499884446894	0.0132643976188644	0.43085934627769	-0.328814898291309	-0.125255145618328	0.0092194140884736	-0.220225286706903	-0.362375836725458	0.468076940893699	0.242787421312437	-0.0151599306469219	0.0126347116998815	0.0761633233822092	0.091242673718563	0.218269409176017	-0.0497432931731723	-0.0460126213075549	0.0941861623811091	0.281996435955293	-0.036564064616023	0.353426017072346	0.221710197868923	-0.0126347116998815	0.520537725871035	0.214782186268154	0.32169570025393	-0.131651289449275	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81
ENSP00000260356.5	ENSG00000137801.11	THBS1	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	0.6427350427350428	ENSP00000380720.2,ENSP00000260356.5	2	239	295	68	70	65	67	0.0	0.0	185998837930.8422	187397014166.9183	0.985460296652652	0.0230772609506094	-0.749465047962648	0.160063036727056	-0.0125059014917017	-0.145087390361579	-0.00221062624361945	0.122008734710622	-0.0485953849368794	0.0088249047248965	-0.00254822201616811	0.174451072777023	0.201783667814125	-0.101025777085221	-0.412830302563556	0.00695033639774323	0.00198119022887511	-0.140820668729281	-0.213150355604137	0.517068643547898	-0.18328659255728	-0.0904433535245284	-0.489138911485989	-0.162044100877491	-0.224355044892562	-0.258138201667167	-0.602258279081006	-0.00198119022887511	-0.226379129219543	0.669639001832349	0.00268771813145818	-0.213671610946507	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	281	281	281	281	281	281	281	281	281	281	281	281	281	281	281	281	281
ENSP00000259396.8	ENSG00000229314.6	ORM1	orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]	0.5223880597014925	ENSP00000259396.8	1	133	159	12	11	9	9	0.0	0.0	189703824963.34445	294285875133.89667	0.62882419185768	0.194926079744199	0.164424455576572	0.0548484775351223	-0.514161224666964	0.325519080643263	-0.0194169984485812	-0.884855024082325	-0.958302279501615	-0.805602124267829	-0.00270720246931688	-0.430966756006493	-0.211878815764271	-0.224818034856346	0.60330332881094	0.0164928025922872	0.000726294979374487	0.18242205209377	-0.0228685512987479	0.556310910926049	0.0577051396915564	-0.168801481883626	0.718648950059028	0.00440004446329922	0.0327306400232477	0.237136775047976	0.157291570141988	-0.000726294979374487	-0.549752255974995	-0.560456753399535	-0.613806122841513	-0.609382928300668	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132
ENSP00000350425.3	ENSG00000110244.7	APOA4	apolipoprotein A4 [Source:HGNC Symbol;Acc:HGNC:602]	0.8232323232323232	ENSP00000350425.3	1	443	530	38	33	38	33	0.0	0.0	1001223804541.4266	813435958500.4496	0.311895678126641	0.0831992721457393	-0.694510884818528	-0.16081074533307	-0.0146736536991394	-0.040481823264372	0.00955565002840864	0.858830571744527	0.622584571328145	0.346791916187245	-0.00842129883309983	-0.0193555758080262	-0.255326904117615	-0.407461351369149	-0.46360475614705	-0.00366703113854339	0.0213270080380745	0.0534534159444799	-0.259644031436105	-0.266294393843873	0.0807394660939558	-0.388162396909192	-0.342816054108654	-0.237921346990401	-0.320624800427453	-0.262045537088854	-0.61913189652843	-0.0213270080380745	0.769468241261068	0.653027705955482	0.548059885644047	0.726651431250085	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529
ENSP00000215909.5	ENSG00000100097.12	LGALS1	galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]	0.362962962962963	ENSP00000215909.5,ENSP00000388296.1	2	3	5	2	3	2	3	0.0	0.0	536337915.8535156	417973778.33984375	0.434005956264933	-0.268001706275369	-0.182804869772763	0.221605377648682	0.246487781287165	0.296449121100146	-0.0537246075937352	-0.122971727627903	-0.333440106393608	-0.537799473276081	0.0529232261297103	-0.00897808942184675	0.0485437025531983	-0.328950581662825	-0.245498253826547	-0.00116266290495304	-0.0099000473987978	0.113599147327038	0.159937782731062	0.16160493804184	-0.0185000647311533	-0.148283260463288	0.0593272435022945	-0.194860351971133	-0.0527173203401752	-0.186790305366854	0.0309754835631502	0.0099000473987978	-0.110164377930689	0.00760142201722935	-0.26833303645628	-0.0709620714457113	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000230036.1	ENSG00000112293.15	GPLD1	glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459]	0.5047619047619047	ENSP00000230036.1	1	109	123	35	34	35	34	0.0	0.0	308798984271.1413	223270938515.84668	0.15277697692634	0.00749579140237877	0.328707549906973	-0.184881931579856	-0.011545872148627	0.00026700869959484	0.0114699123875619	0.90372608144116	0.305877010451846	0.164935814017053	-0.00967268509589303	-0.0541718939350506	0.0215212366198454	0.33122002768088	0.0310668618561802	0.00209086053794749	0.014114248357993	-0.158988094466672	-0.234565076596112	-0.195209943020011	-0.163133386108337	-0.077976342396858	-0.363459673183987	0.0377387403867466	-0.248726149523033	-0.129108203875855	-0.35909310316521	-0.0141142483579948	0.649660279398285	0.878385029096387	0.549432056533128	-0.194998602152809	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122
ENSP00000322061.9	ENSG00000112936.19	C7	complement C7 [Source:HGNC Symbol;Acc:HGNC:1346]	0.6951364175563464	ENSP00000322061.9	1	331	313	53	46	52	45	0.0	0.0	194509266170.60425	121733093239.47575	0.251740883538044	-0.0134989305143538	-0.222811378462172	0.142059089904302	0.259220224604249	0.261667612669832	0.000215846177948897	0.0627391122220757	0.430370800835087	-0.0482113109208768	-0.0127851829452741	0.454663403978596	0.0355082692507427	0.619398876439725	-0.424048731349984	0.00911717937547252	-0.00159314970941793	-0.165383736759903	-0.178117747327677	0.322592458149835	0.176177220434642	-0.275864848652433	-0.70413884039965	0.0175526762995801	-0.0897745618602332	0.103412023807477	0.0554287661295838	0.00159314970941438	0.0309848489040494	0.160484724148509	-0.011169009669068	-0.0558017826902422	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	299	299	299	299	299	299	299	299	299	299	299	299	299	299	299	299	299
